id,key,value,type
6315578912,natural,tree,regular
6315988474,highway,turning_circle,regular
6316971810,brand,Goodwill,regular
6316971810,wikidata,Q5583655,brand
6316971810,wikipedia,en:Goodwill Industries,brand
6316971810,name,Goodwill,regular
6316971810,shop,charity,regular
6317390958,crossing,traffic_signals,regular
6317390958,highway,crossing,regular
6322036165,direction,forward,regular
6322036165,highway,stop,regular
6324651544,barrier,gate,regular
6325650348,barrier,gate,regular
6325650373,barrier,gate,regular
6325822599,barrier,gate,regular
6326137631,direction,forward,regular
6326137631,highway,stop,regular
6326137631,stop,minor,regular
6326137631,traffic_sign,stop,regular
6327652231,traffic_sign,stop,regular
6328260824,brand,RadioShack,regular
6328260824,wikidata,Q1195490,brand
6328260824,wikipedia,en:RadioShack,brand
6328260824,name,RadioShack,regular
6328260824,shop,electronics,regular
6330016552,brand,Ethan Allen,regular
6330016552,wikidata,Q5402870,brand
6330016552,name,Ethan Allen,regular
6330016552,shop,furniture,regular
6330016567,brand,Charming Charlie,regular
6330016567,wikidata,Q16829286,brand
6330016567,clothes,women,regular
6330016567,name,Charming Charlie,regular
6330016567,shop,clothes,regular
6330016572,name,E&G Amish Furniture,regular
6330016572,shop,furniture,regular
6330639689,barrier,gate,regular
6330957810,barrier,gate,regular
6331021913,barrier,gate,regular
6331021928,barrier,gate,regular
6331051880,barrier,gate,regular
6331089105,barrier,gate,regular
6331101567,barrier,gate,regular
6331137331,highway,turning_loop,regular
6331140147,barrier,gate,regular
6331187339,barrier,gate,regular
6331197668,barrier,gate,regular
6331368900,barrier,gate,regular
6332326973,barrier,gate,regular
6332511254,barrier,gate,regular
6332521568,barrier,yes,regular
6332531335,barrier,gate,regular
6332682492,barrier,gate,regular
6332723652,highway,traffic_signals,regular
6332734504,highway,turning_circle,regular
6332754711,traffic_calming,hump,regular
6332886636,barrier,gate,regular
6332951537,barrier,gate,regular
6333180068,barrier,gate,regular
6333180073,barrier,gate,regular
6333310662,barrier,gate,regular
6333318599,barrier,gate,regular
6333363946,barrier,gate,regular
6333412805,highway,turning_loop,regular
6333450506,barrier,gate,regular
6333450511,barrier,gate,regular
6333457769,barrier,gate,regular
6333564522,barrier,gate,regular
6333611145,barrier,yes,regular
6333841290,railway,level_crossing,regular
6334007417,railway,switch,regular
6334007422,railway,switch,regular
6334554913,barrier,lift_gate,regular
6334575216,natural,tree,regular
6334575221,natural,tree,regular
6334604773,highway,traffic_signals,regular
6334678311,amenity,restaurant,regular
6334678311,brand,Denny's,regular
6334678311,wikidata,Q1189695,brand
6334678311,wikipedia,en:Denny's,brand
6334678311,cuisine,american,regular
6334678311,name,Denny's,regular
6334678316,amenity,restaurant,regular
6334678316,brand,Waffle House,regular
6334678316,wikidata,Q1701206,brand
6334678316,wikipedia,en:Waffle House,brand
6334678316,cuisine,american,regular
6334678316,name,Waffle House,regular
6335240217,barrier,gate,regular
6335326730,barrier,gate,regular
6335352889,barrier,gate,regular
6335781018,highway,turning_circle,regular
6336039090,noexit,yes,regular
6336940803,barrier,gate,regular
6337022953,noexit,yes,regular
6337040514,barrier,gate,regular
6337627102,barrier,gate,regular
6338381264,crossing,marked,regular
6338381264,highway,crossing,regular
6338381559,crossing,marked,regular
6338381559,highway,crossing,regular
6338386475,crossing,marked,regular
6338386475,highway,crossing,regular
6338989174,mobile_phone,yes,communication
6338989174,man_made,mast,regular
6338989174,type,communication,tower
6339065594,barrier,gate,regular
6339065599,barrier,gate,regular
6339174412,barrier,yes,regular
6339475326,highway,turning_circle,regular
6340746920,access,yes,regular
6340746920,material,metal,regular
6340746920,playground,structure,regular
6340757239,amenity,waste_basket,regular
6340757239,waste,trash,regular
6340757244,amenity,bench,regular
6340757244,backrest,yes,regular
6340757244,material,wood,regular
6340757244,seats,3,regular
6340758569,amenity,waste_basket,regular
6340758569,waste,trash,regular
6340802169,advertising,sign,regular
6340802169,description,"""9813"" spray-painted to (presumably) indicate this is part of the 9813 Bauman property",regular
6340802169,fixme,probably not exact location,regular
6340802169,man_made,advertising,regular
6340802169,message,information,regular
6340802169,date,2019-03-15,survey
6341811117,noexit,yes,regular
6343558603,mobile_phone,yes,communication
6343558603,man_made,mast,regular
6343558603,type,communication,tower
6343579126,man_made,petroleum_well,regular
6343581516,man_made,petroleum_well,regular
6343581521,man_made,petroleum_well,regular
6343583046,man_made,petroleum_well,regular
6343583879,man_made,petroleum_well,regular
6343603373,man_made,petroleum_well,regular
6343717397,man_made,water_tower,regular
6343814464,man_made,petroleum_well,regular
6343814469,man_made,petroleum_well,regular
6344017934,man_made,water_tower,regular
6348354440,name,EZ A Furniture,regular
6348354440,shop,furniture,regular
6348369389,brand,Famous Footwear,regular
6348369389,wikidata,Q5433457,brand
6348369389,wikipedia,en:Famous Footwear,brand
6348369389,name,Famous Footwear,regular
6348369389,shop,shoes,regular
6348371896,brand,Old Navy,regular
6348371896,wikidata,Q2735242,brand
6348371896,wikipedia,en:Old Navy,brand
6348371896,name,Old Navy,regular
6348371896,shop,clothes,regular
6348384785,brand,Express Oil Change & Tire Engineers,regular
6348384785,wikidata,Q39057654,brand
6348384785,wikipedia,en:Express Oil Change & Tire Engineers,brand
6348384785,name,Express Oil Change & Tire Engineers,regular
6348384785,shop,tyres,regular
6348400118,amenity,restaurant,regular
6348400118,name,Buds Barbeque,regular
6348403285,amenity,restaurant,regular
6348403285,brand,Cici's Pizza,regular
6348403285,wikidata,Q2972189,brand
6348403285,wikipedia,en:Cicis,brand
6348403285,cuisine,pizza;buffet,regular
6348403285,name,Cici's Pizza,regular
6348413185,amenity,bank,regular
6348413185,brand,Wells Fargo,regular
6348413185,wikidata,Q744149,brand
6348413185,wikipedia,en:Wells Fargo,brand
6348413185,name,Wells Fargo,regular
6348425057,amenity,fast_food,regular
6348425057,brand,Chipotle,regular
6348425057,wikidata,Q465751,brand
6348425057,wikipedia,en:Chipotle Mexican Grill,brand
6348425057,cuisine,mexican,regular
6348425057,gluten_free,yes,diet
6348425057,lacto_vegetarian,yes,diet
6348425057,ovo_vegetarian,yes,diet
6348425057,vegan,yes,diet
6348425057,vegetarian,yes,diet
6348425057,name,Chipotle,regular
6348425057,official_name,Chipotle Mexican Grill,regular
6348425057,takeaway,yes,regular
6348450997,amenity,restaurant,regular
6348450997,brand,Wingstop,regular
6348450997,wikidata,Q8025339,brand
6348450997,wikipedia,en:Wingstop,brand
6348450997,cuisine,wings,regular
6348450997,name,Wingstop,regular
6348455384,brand,Aaron's,regular
6348455384,wikidata,Q10397787,brand
6348455384,wikipedia,"en:Aaron's, Inc.",brand
6348455384,name,Aaron's,regular
6348455384,shop,furniture,regular
6348458727,amenity,hospital,regular
6348458727,healthcare,hospital,regular
6348467125,brand,AutoZone,regular
6348467125,wikidata,Q4826087,brand
6348467125,wikipedia,en:AutoZone,brand
6348467125,name,AutoZone,regular
6348467125,shop,car_parts,regular
6348477717,brand,AutoZone,regular
6348477717,wikidata,Q4826087,brand
6348477717,wikipedia,en:AutoZone,brand
6348477717,name,AutoZone,regular
6348477717,shop,car_parts,regular
6349017953,highway,turning_circle,regular
6349374404,highway,turning_loop,regular
6349374439,barrier,gate,regular
6349385812,barrier,gate,regular
6349649791,barrier,gate,regular
6349673542,barrier,gate,regular
6349679539,highway,turning_circle,regular
6349711771,barrier,gate,regular
6349718465,barrier,gate,regular
6349723054,highway,turning_circle,regular
6349867588,barrier,gate,regular
6350142561,amenity,fountain,regular
6350159801,barrier,gate,regular
6351325993,aeroway,gate,regular
6351325993,ref,C41,regular
6351325998,aeroway,gate,regular
6351325998,ref,C35,regular
6351326003,aeroway,gate,regular
6351326003,ref,C30,regular
6351326008,amenity,cafe,regular
6351326008,brand,Starbucks,regular
6351326008,wikidata,Q37158,brand
6351326008,cuisine,coffee_shop,regular
6351326008,name,Starbucks,regular
6351326008,outdoor_seating,no,regular
6351326013,amenity,toilets,regular
6351326018,amenity,atm,regular
6351326023,amenity,toilets,regular
6351326023,male,yes,regular
6351326028,amenity,toilets,regular
6351326028,male,yes,regular
6351326033,amenity,drinking_water,regular
6351326038,amenity,fast_food,regular
6351326038,cuisine,burger,regular
6351326038,name,Custom Burgers,regular
6351326043,amenity,fast_food,regular
6351326043,cuisine,smoothie;juice,regular
6351326043,name,World Nectar,regular
6351326048,name,Americana,regular
6351326048,shop,gift,regular
6351326053,aeroway,gate,regular
6351326053,ref,E9,regular
6351326058,amenity,toilets,regular
6351326058,female,yes,regular
6351326063,name,My Sweets,regular
6351326063,shop,confectionery,regular
6351368284,barrier,gate,regular
6352288718,noexit,yes,regular
6352552316,name,JoS. A. Bank,regular
6352552316,shop,clothes,regular
6352566918,natural,tree,regular
6352566933,highway,street_lamp,regular
6352566938,highway,street_lamp,regular
6352566963,natural,tree,regular
6352566968,natural,tree,regular
6352566973,natural,tree,regular
6352567108,natural,tree,regular
6352567243,natural,tree,regular
6352567248,natural,tree,regular
6352567253,natural,tree,regular
6352567258,natural,tree,regular
6353428188,barrier,gate,regular
6353428313,barrier,gate,regular
6354235593,barrier,gate,regular
6354556295,barrier,gate,regular
6354854858,barrier,gate,regular
6354999390,barrier,gate,regular
6354999500,crossing,marked,regular
6354999500,highway,crossing,regular
6355076408,crossing,traffic_signals,regular
6355076408,highway,crossing,regular
6355089504,highway,turning_circle,regular
6355441519,city,Porter,addr
6355441519,housenumber,23741,addr
6355441519,postcode,77365,addr
6355441519,state,TX,addr
6355441519,street,Eastex Freeway,addr
6355441519,amenity,fast_food,regular
6355441519,brand,Subway,regular
6355441519,wikidata,Q244457,brand
6355441519,wikipedia,en:Subway (restaurant),brand
6355441519,cuisine,sandwich,regular
6355441519,drive_through,no,regular
6355441519,name,Subway,regular
6355441519,phone,+1-281-354-1900,regular
6355441529,city,Porter,addr
6355441529,housenumber,23741,addr
6355441529,postcode,77365,addr
6355441529,state,TX,addr
6355441529,street,Eastex Freeway,addr
6355441529,unit,7,addr
6355441529,name,Andrew's Music,regular
6355441529,shop,musical_instrument,regular
6355441529,website,https://www.andrewsmusic.net/,regular
6355441539,city,Porter,addr
6355441539,housenumber,23741,addr
6355441539,postcode,77365,addr
6355441539,state,TX,addr
6355441539,street,Eastex Freeway,addr
6355441539,unit,20,addr
6355441539,brand,Goodwill,regular
6355441539,wikidata,Q5583655,brand
6355441539,wikipedia,en:Goodwill Industries,brand
6355441539,name,Goodwill,regular
6355441539,opening_hours,Mo-Sa 09:00-21:00; Su 10:00-18:00,regular
6355441539,phone,+1-281-354-5010,regular
6355441539,second_hand,yes,regular
6355441539,shop,charity,regular
6355441544,city,Porter,addr
6355441544,housenumber,23741,addr
6355441544,postcode,77365,addr
6355441544,state,TX,addr
6355441544,street,Eastex Freeway,addr
6355441544,name,Burkes Outlet,regular
6355441544,opening_hours,Mo-Sa 09:00-21:00; Su 10:00-20:00,regular
6355441544,phone,+1-281-354-8545,regular
6355441544,shop,department_store,regular
6356072976,barrier,gate,regular
6356377928,highway,turning_circle,regular
6356485962,bench,yes,regular
6356485962,bin,yes,regular
6356485962,covered,yes,regular
6356485962,public_transport,platform,regular
6356485962,shelter,yes,regular
6356496914,highway,crossing,regular
6357546322,barrier,gate,regular
6357575708,barrier,gate,regular
6357751351,barrier,gate,regular
6357923379,amenity,waste_basket,regular
6357923379,waste,trash,regular
6357923384,amenity,bench,regular
6357923384,backrest,yes,regular
6357923384,seats,3,regular
6357933279,amenity,bench,regular
6357933279,backrest,yes,regular
6357933279,seats,3,regular
6358093397,crossing,traffic_signals,regular
6358093397,highway,crossing,regular
6358507484,colour,blue,regular
6358507484,emergency,fire_hydrant,regular
6358507484,type,pillar,fire_hydrant
6358507484,water_source,main,regular
6358676739,housenumber,13180,addr
6358676739,postcode,77082,addr
6358676739,street,Westpark Drive,addr
6358676739,amenity,bar,regular
6358676739,cuisine,american,regular
6358676739,internet_access,wlan,regular
6358676739,name,jum,regular
6358676739,opening_hours,Mo-Su 12:00-02:00,regular
6359209520,noexit,yes,regular
6363609677,barrier,gate,regular
6364560766,barrier,gate,regular
6364600107,barrier,gate,regular
6364847626,highway,turning_loop,regular
6364858531,barrier,gate,regular
6366648508,highway,turning_circle,regular
6366696192,barrier,gate,regular
6366732287,amenity,fountain,regular
6367752842,highway,turning_circle,regular
6368920833,crossing,marked,regular
6368920833,highway,crossing,regular
6370540589,amenity,parking,regular
6370540589,parking,surface,regular
6370540589,smoothness,excellent,regular
6370540589,surface,paved,regular
6370551569,highway,crossing,regular
6370643822,barrier,gate,regular
6373316032,city,Houston,addr
6373316032,housenumber,18307,addr
6373316032,postcode,77058,addr
6373316032,state,TX,addr
6373316032,street,Egret Bay Boulevard,addr
6373316032,amenity,bar,regular
6373316032,name,Scout Bar,regular
6373316032,wheelchair,yes,regular
6374702064,highway,traffic_signals,regular
6374708199,highway,traffic_signals,regular
6374708204,highway,crossing,regular
6374953396,housenumber,4014,addr
6374953396,street,Westheimer Road,addr
6374953396,amenity,cafe,regular
6374953396,cuisine,dessert;cupcakes,regular
6374953396,name,Sprinkles Cupcakes,regular
6374953396,outdoor_seating,yes,regular
6376432650,highway,traffic_signals,regular
6378304802,barrier,gate,regular
6380512190,barrier,gate,regular
6380527445,barrier,gate,regular
6384460093,traffic_calming,bump,regular
6384576943,amenity,fountain,regular
6385355444,barrier,gate,regular
6385557543,barrier,gate,regular
6385677428,barrier,gate,regular
6387640992,barrier,gate,regular
6387671746,amenity,fuel,regular
6388021839,aeroway,gate,regular
6388021839,ref,B15,regular
6388021844,aeroway,gate,regular
6388021844,ref,B20,regular
6388023689,aeroway,gate,regular
6388023689,ref,E15,regular
6388023694,aeroway,gate,regular
6388023694,ref,E20,regular
6388023699,aeroway,gate,regular
6388023699,ref,E24,regular
6388028374,aeroway,gate,regular
6388028374,ref,B4,regular
6388028379,aeroway,gate,regular
6388028379,ref,B9,regular
6388037545,aeroway,gate,regular
6388037545,ref,B24,regular
6388037550,aeroway,gate,regular
6388037550,ref,B29,regular
6388046302,aeroway,gate,regular
6388046302,ref,A3E,regular
6388046307,aeroway,gate,regular
6388046307,ref,A3H,regular
6388058719,aeroway,gate,regular
6388058719,ref,B79/B79A,regular
6388058724,aeroway,gate,regular
6388058724,ref,B86/B86A,regular
6388080456,aeroway,holding_position,regular
6388080456,ref,16,regular
6388080461,aeroway,holding_position,regular
6388080461,ref,10,regular
6388087220,aeroway,holding_position,regular
6388087220,ref,5,regular
6388098469,aeroway,holding_position,regular
6388098469,ref,P,regular
6388098474,aeroway,holding_position,regular
6388098474,ref,K,regular
6388098479,aeroway,holding_position,regular
6388098479,ref,E,regular
6388098484,aeroway,holding_position,regular
6388098484,ref,20,regular
6388590372,highway,traffic_signals,regular
6388695273,barrier,gate,regular
6388695278,barrier,gate,regular
6389518764,direction,forward,regular
6389518764,highway,stop,regular
6391850826,amenity,fountain,regular
6391860654,amenity,fountain,regular
6393728715,highway,turning_circle,regular
6395056681,city,Houston,addr
6395056681,housenumber,9904,addr
6395056681,postcode,77076,addr
6395056681,state,TX,addr
6395056681,street,Fulton Street,addr
6395056681,date,2019-04-09,survey
6395248379,aeroway,gate,regular
6395248379,ref,CA1,regular
6395248384,aeroway,gate,regular
6395248384,ref,CB3,regular
6395248989,aeroway,gate,regular
6395248989,ref,CC3,regular
6395248994,aeroway,gate,regular
6395248994,ref,CD4,regular
6395248999,aeroway,gate,regular
6395248999,ref,CE5,regular
6398359826,amenity,fountain,regular
6398411820,barrier,gate,regular
6398478826,noexit,yes,regular
6398485480,man_made,petroleum_well,regular
6398498746,highway,crossing,regular
6398542347,highway,crossing,regular
6399403372,direction,backward,regular
6399403372,highway,stop,regular
6399403372,stop,minor,regular
6399403377,direction,backward,regular
6399403377,highway,stop,regular
6399414703,brand,Hallmark,regular
6399414703,wikidata,Q1521910,brand
6399414703,wikipedia,en:Hallmark Cards,brand
6399414703,name,Hallmark,regular
6399414703,shop,gift,regular
6402478278,highway,crossing,regular
6402478318,highway,crossing,regular
6402694387,barrier,gate,regular
6403110789,direction,backward,regular
6403110789,highway,stop,regular
6403110814,city,Houston,addr
6403110814,housenumber,261,addr
6403110814,postcode,77076,addr
6403110814,state,TX,addr
6403110814,street,Parker Road,addr
6403110814,date,2019-04-13,survey
6406130944,barrier,entrance,regular
6406130944,foot,yes,regular
6406138093,natural,tree,regular
6406254145,highway,traffic_signals,regular
6406275018,crossing,traffic_signals,regular
6406275018,highway,crossing,regular
6406275023,crossing,traffic_signals,regular
6406275023,highway,crossing,regular
6408259190,highway,turning_circle,regular
6408267432,crossing,unmarked,regular
6408267432,highway,crossing,regular
6410403629,natural,tree,regular
6410799698,barrier,gate,regular
6410799703,barrier,gate,regular
6410831067,barrier,gate,regular
6414989579,highway,traffic_signals,regular
6414993880,crossing,traffic_signals,regular
6414993880,highway,crossing,regular
6415350649,direction,forward,regular
6415350649,highway,stop,regular
6416233961,city,Houston,addr
6416233961,housenumber,10978,addr
6416233961,postcode,77070,addr
6416233961,state,TX,addr
6416233961,street,Grant Road,addr
6416233961,unit,Suite D,addr
6416233961,amenity,bank,regular
6416233961,atm,yes,regular
6416233961,brand,Wells Fargo,regular
6416233961,wikidata,Q744149,brand
6416233961,wikipedia,en:Wells Fargo,brand
6416233961,drive_through,no,regular
6416233961,name,Wells Fargo,regular
6416908502,building,house,regular
6416908507,building,house,regular
6417224382,noexit,yes,regular
6417793253,city,Richmond,addr
6417793253,housenumber,27002,addr
6417793253,postcode,77406,addr
6417793253,state,TX,addr
6417793253,street,FM 1093 RD,addr
6417793253,amenity,fast_food,regular
6417793253,brand,Whataburger,regular
6417793253,wikidata,Q376627,brand
6417793253,wikipedia,en:Whataburger,brand
6417793253,cuisine,burger,regular
6417793253,name,Whataburger,regular
6417793253,phone,+1-281-574-0660,regular
6418641187,city,Houston,addr
6418641187,housenumber,326,addr
6418641187,postcode,77076,addr
6418641187,state,TX,addr
6418641187,street,Turner Drive,addr
6418641187,date,2019-04-20,survey
6418641192,city,Houston,addr
6418641192,housenumber,417,addr
6418641192,postcode,77076,addr
6418641192,state,TX,addr
6418641192,street,Turner Drive,addr
6418641192,date,2019-04-20,survey
6418641197,city,Houston,addr
6418641197,housenumber,509,addr
6418641197,postcode,77076,addr
6418641197,state,TX,addr
6418641197,street,Turner Drive,addr
6418641197,date,2019-04-20,survey
6418641202,city,Houston,addr
6418641202,housenumber,519,addr
6418641202,postcode,77076,addr
6418641202,state,TX,addr
6418641202,street,Turner Drive,addr
6418641202,date,2019-04-20,survey
6418641207,city,Houston,addr
6418641207,housenumber,706,addr
6418641207,postcode,77076,addr
6418641207,state,TX,addr
6418641207,street,Turner Drive,addr
6418641207,date,2019-04-20,survey
6418641217,city,Houston,addr
6418641217,housenumber,810,addr
6418641217,postcode,77076,addr
6418641217,state,TX,addr
6418641217,street,Turner Drive,addr
6418641217,date,2019-04-20,survey
6418641267,city,Houston,addr
6418641267,housenumber,713,addr
6418641267,postcode,77076,addr
6418641267,state,TX,addr
6418641267,street,Roxella Street,addr
6418641267,date,2019-04-20,survey
6418641992,city,Houston,addr
6418641992,housenumber,410½,addr
6418641992,postcode,77076,addr
6418641992,state,TX,addr
6418641992,street,Robmore Street,addr
6418641992,date,2019-04-20,survey
6418727724,direction,backward,regular
6418727724,highway,stop,regular
6418733899,crossing,traffic_signals,regular
6418733899,highway,crossing,regular
6419561702,direction,backward,regular
6419561702,highway,stop,regular
6419576309,button_operated,yes,regular
6419576309,crossing,traffic_signals,regular
6419576309,highway,crossing,regular
6419576309,tactile_paving,no,regular
6419576309,sound,no,traffic_signals
6419592449,direction,forward,regular
6419592449,highway,stop,regular
6419708454,city,Houston,addr
6419708454,housenumber,9750,addr
6419708454,postcode,77076,addr
6419708454,state,TX,addr
6419708454,street,Bauman Road,addr
6419708454,date,2019-04-21,survey
6419708469,city,Houston,addr
6419708469,housenumber,213,addr
6419708469,postcode,77076,addr
6419708469,state,TX,addr
6419708469,street,Heaney Drive,addr
6419708469,date,2019-04-21,survey
6419708474,city,Houston,addr
6419708474,housenumber,204,addr
6419708474,postcode,77076,addr
6419708474,state,TX,addr
6419708474,street,Heaney Drive,addr
6419708474,date,2019-04-21,survey
6419708479,city,Houston,addr
6419708479,housenumber,5800,addr
6419708479,postcode,77076,addr
6419708479,state,TX,addr
6419708479,street,Airline Drive,addr
6419708479,date,2019-05-22,survey
6419713910,amenity,waste_basket,regular
6419713910,waste,trash,regular
6419741916,noexit,yes,regular
6419849533,highway,traffic_signals,regular
6419955657,crossing,traffic_signals,regular
6419955657,highway,crossing,regular
6419955667,crossing,uncontrolled,regular
6419955667,highway,crossing,regular
6419958606,highway,traffic_signals,regular
6419961830,crossing,unmarked,regular
6419961830,highway,crossing,regular
6420018240,building,apartments,regular
6420018245,building,apartments,regular
6420018250,building,apartments,regular
6420018255,building,apartments,regular
6420018260,building,apartments,regular
6421794962,crossing,traffic_signals,regular
6421794962,highway,crossing,regular
6421794967,highway,traffic_signals,regular
6421815385,food,eggs,regular
6421815385,leisure,park,regular
6421815385,name,Ty Hillier Island,regular
6421815385,opening_hours,Mo-Su 09:00-21:00,regular
6421815385,operator,Church of Latter Day Saints,regular
6422051334,city,Houston,addr
6422051334,housenumber,608,addr
6422051334,state,TX,addr
6422051334,street,Luther Street,addr
6422051334,date,2019-04-22,survey
6422051339,city,Houston,addr
6422051339,housenumber,9580,addr
6422051339,state,TX,addr
6422051339,street,McGallion Road,addr
6422051339,office,religion,regular
6422051339,date,2019-04-22,survey
6422210678,building,yes,regular
6422687881,highway,turning_loop,regular
6422854937,highway,turning_loop,regular
6423321601,barrier,gate,regular
6423381547,barrier,gate,regular
6424199435,city,Houston,addr
6424199435,housenumber,50,addr
6424199435,state,TX,addr
6424199435,street,Tidwell Road,addr
6424458081,city,Houston,addr
6424458081,housenumber,6145,addr
6424458081,state,TX,addr
6424458081,street,Airline Drive,addr
6424458081,date,2019-04-23,survey
6424458203,city,Houston,addr
6424458203,housenumber,160,addr
6424458203,state,TX,addr
6424458203,street,Keel Street,addr
6424458203,date,2019-04-23,survey
6424490437,crossing,traffic_signals,regular
6424490437,highway,crossing,regular
6424496022,natural,tree,regular
6424496027,natural,tree,regular
6424769365,natural,tree,regular
6424769370,natural,tree,regular
6424769375,natural,tree,regular
6424769380,natural,tree,regular
6424770958,natural,tree,regular
6424771288,natural,tree,regular
6424771293,natural,tree,regular
6426949497,city,Houston,addr
6426949497,housenumber,5406d,addr
6426949497,state,TX,addr
6426949497,street,Airline Drive,addr
6426949497,amenity,restaurant,regular
6426949497,cuisine,mexican,regular
6426949497,name,Tacos La Bala,regular
6426949497,date,2019-04-24,survey
6426949517,city,Houston,addr
6426949517,housenumber,9400,addr
6426949517,state,TX,addr
6426949517,street,Bauman Road,addr
6426949517,date,2019-04-24,survey
6426949552,city,Houston,addr
6426949552,housenumber,5703,addr
6426949552,state,TX,addr
6426949552,street,Airline Drive,addr
6426949552,name,Royal Hair,regular
6426949552,shop,hairdresser,regular
6426949552,date,2019-04-24,survey
6426949557,city,Houston,addr
6426949557,housenumber,5619,addr
6426949557,state,TX,addr
6426949557,street,Airline Drive,addr
6426949557,date,2019-04-24,survey
6426949562,city,Houston,addr
6426949562,housenumber,5538,addr
6426949562,state,TX,addr
6426949562,street,Airline Drive,addr
6426949562,beauty,nails,regular
6426949562,name,Globe Nails,regular
6426949562,shop,beauty,regular
6426949562,date,2019-04-24,survey
6426949567,city,Houston,addr
6426949567,housenumber,5528,addr
6426949567,state,TX,addr
6426949567,street,Airline Drive,addr
6426949567,amenity,ice_cream,regular
6426949567,name,El Vaso Loko,regular
6426949567,date,2019-04-24,survey
6427053745,barrier,gate,regular
6427496364,highway,turning_circle,regular
6427496369,highway,turning_circle,regular
6429284139,highway,traffic_signals,regular
6429284144,crossing,traffic_signals,regular
6429284144,highway,crossing,regular
6429325252,crossing,traffic_signals,regular
6429325252,highway,crossing,regular
6429325257,crossing,traffic_signals,regular
6429325257,highway,crossing,regular
6429325262,highway,traffic_signals,regular
6429417390,city,Houston,addr
6429417390,housenumber,138,addr
6429417390,state,TX,addr
6429417390,street,Annette Lane,addr
6429417390,date,2019-04-25,survey
6431572539,housenumber,603,addr
6431572539,street,East Spreading Oak Drive,addr
6431572544,housenumber,602,addr
6431572544,street,East Spreading Oak Drive,addr
6431676688,barrier,gate,regular
6432192729,highway,traffic_signals,regular
6432192734,highway,traffic_signals,regular
6432985397,crossing,traffic_signals,regular
6432985397,highway,crossing,regular
6432985402,crossing,traffic_signals,regular
6432985402,highway,crossing,regular
6432985407,highway,traffic_signals,regular
6433233395,highway,traffic_signals,regular
6433265173,material,metal,regular
6433265173,playground,swing,regular
6433265178,leisure,pitch,regular
6433265178,sport,baseball,regular
6433378304,city,Houston,addr
6433378304,housenumber,6739,addr
6433378304,state,TX,addr
6433378304,street,Airline Drive,addr
6433378304,date,2019-04-27,survey
6433378309,city,Houston,addr
6433378309,housenumber,224,addr
6433378309,state,TX,addr
6433378309,street,Cooper Road,addr
6433378309,date,2019-04-27,survey
6433378314,city,Houston,addr
6433378314,housenumber,218,addr
6433378314,state,TX,addr
6433378314,street,Cooper Road,addr
6433378314,date,2019-04-27,survey
6433378319,city,Houston,addr
6433378319,housenumber,95,addr
6433378319,state,TX,addr
6433378319,street,Cooper Road,addr
6433378319,date,2019-04-27,survey
6433378325,city,Houston,addr
6433378325,housenumber,6747,addr
6433378325,state,TX,addr
6433378325,street,Airline Drive,addr
6433378325,amenity,restaurant,regular
6433378325,cuisine,mexican,regular
6433378325,name,Tostada Regia,regular
6433378325,date,2019-04-27,survey
6433378330,city,Houston,addr
6433378330,housenumber,6735,addr
6433378330,state,TX,addr
6433378330,street,Airline Drive,addr
6433378330,date,2019-04-27,survey
6433378335,city,Houston,addr
6433378335,housenumber,250,addr
6433378335,state,TX,addr
6433378335,street,Cooper Road,addr
6433378335,date,2019-04-27,survey
6433466682,access,private,regular
6433466682,advertising,sign,regular
6433466682,land_property,private,regular
6433466682,lit,no,regular
6433466682,luminous,no,regular
6433466682,man_made,advertising,regular
6433466682,message,non_profit,regular
6433466682,support,pole,regular
6433471335,access,private,regular
6433471335,advertising,totem,regular
6433471335,land_property,private,regular
6433471335,lit,no,regular
6433471335,luminous,no,regular
6433471335,man_made,advertising,regular
6433471335,message,commercial,regular
6433471335,support,pole,regular
6433472288,city,Houston,addr
6433472288,housenumber,4711,addr
6433472288,postcode,77022,addr
6433472288,street,Airline Drive,addr
6433472288,brand,Fiesta Mart,regular
6433472288,wikidata,Q5447326,brand
6433472288,wikipedia,en:Fiesta Mart,brand
6433472288,name,Fiesta,regular
6433472288,opening_hours,Mo-Su 07:00-23:00,regular
6433472288,american_express,yes,payment
6433472288,coins,yes,payment
6433472288,discover_card,yes,payment
6433472288,mastercard,yes,payment
6433472288,notes,yes,payment
6433472288,visa,yes,payment
6433472288,shop,supermarket,regular
6433487459,crossing,traffic_signals,regular
6433487459,highway,crossing,regular
6433487469,traffic_calming,hump,regular
6433487479,highway,stop,regular
6433487484,man_made,tower,regular
6433487484,type,communication,tower
6433497306,amenity,restaurant,regular
6433497306,name,The Cafe at Brookwood,regular
6433497306,opening_hours,Mo-Su 11:00-14:00,regular
6433497306,outdoor_seating,yes,regular
6433497306,phone,+1-281-375-2400,regular
6433497306,website,https://www.brookwoodcommunity.org/shop/cafe,regular
6433497306,wheelchair,yes,regular
6433512929,traffic_sign,US:W1-2L,regular
6433512934,traffic_calming,rumble_strip,regular
6433535534,crossing,traffic_signals,regular
6433535534,highway,crossing,regular
6433535539,crossing,traffic_signals,regular
6433535539,highway,crossing,regular
6433535545,highway,traffic_signals,regular
6433732124,crossing,unmarked,regular
6433732124,highway,crossing,regular
6433732129,highway,traffic_signals,regular
6433732134,crossing,traffic_signals,regular
6433732134,highway,crossing,regular
6433753181,crossing,uncontrolled,regular
